sequenceID,sd,mean,range_value,abs_skewness,kurtosis,length,sum_diff,variance
20145.9.F2,0.579609617,-0.171669655,3.669,0.888563822,0.375039542,3012,644.799,0.335947308
20145.X.F2,0.23616109,-0.539011391,3.139,0.813985507,2.675001366,3775,803.847,0.055772061
20146.17.F2,0.505751535,0.180686889,2.495,1.020923324,-0.315686319,1945,389.372,0.255784615
20146.4.F2,0.155929466,0.030949508,2.302,0.647938002,4.747615778,4674,790.1,0.024313998
20148.1.F2,0.433492724,0.1717706,6.336,0.441680563,0.553831709,5619,1393.951,0.187915942
20151.14.F2,0.270278645,0.050061224,3.272,0.689638091,4.320826655,2205,589.337,0.073050546
20151.17.F2,0.468719143,0.311991774,3.527,0.788585045,0.629060601,1945,644.23,0.219697635
20154.4.F2,0.375903889,-0.06262024,6.833,2.526748915,12.94156289,4674,1194.992,0.141303734
20154.9.F2,0.357526887,0.002916999,3.537,2.140247114,8.677076562,3012,812.872,0.127825475
20157.11.F2,0.412786902,-0.305402948,3.094,1.040981887,1.409436859,3256,781.191,0.170393027
20158.1.F2,0.200765478,0.112616124,3.871,0.734496552,7.892502267,5619,1203.905,0.040306777
20158.9.F2,0.212974952,0.100105246,2.37,0.237436917,1.670262983,3012,667.096,0.04535833
20159.1.F2,0.275039276,0.046565047,4.443,3.686974781,32.16504515,5619,973.19,0.075646603
20159.14.F2,0.173092265,0.036223129,2.42,0.236001668,6.236862562,2205,366.422,0.029960932
20159.15.F2,0.292620875,0.060042219,3.367,3.302869896,19.63758811,2037,368.928,0.085626977
20159.3.F2,0.168298852,0.044821737,2.612,1.028248382,9.200944582,4858,793.553,0.028324504
20159.4.F2,0.195533122,0.043368207,3.923,1.437006437,28.41536503,4674,779.237,0.038233202
20159.9.F2,0.515967777,-0.149073041,2.88,0.268386274,-1.358786094,3012,598.216,0.266222747
20160.14.F2,0.272210246,0.014499773,2.849,0.43607536,2.558199473,2205,608.26,0.074098418
20160.17.F2,0.475153921,0.226690488,2.703,0.578106796,-0.044504505,1945,680.283,0.225771249
20160.4.F2,0.268933726,0.069089217,4.671,0.227809333,7.103348239,4674,1288.015,0.072325349
20160.5.F2,0.262323436,0.056531045,2.736,0.784895096,2.579742058,4429,1206.576,0.068813585
20161.1.F2,0.261930589,0.031031144,3.446,0.382462618,1.886690066,5619,1462.092,0.068607634
20161.12.F2,0.236316883,-0.017062789,1.817,0.513693225,1.069518148,3249,825.24,0.055845669
20161.22.F2,0.283605295,-0.062633333,2.875,0.047022197,3.207863879,870,256.115,0.080431963
20162.12.F2,0.264621892,0.014818098,2.899,0.552020772,1.6445822,3249,922.824,0.070024746
20162.17.F2,0.486345026,0.232774807,3.156,0.639106925,-0.247973317,1945,634.531,0.236531484
20162.7.F2,0.337306767,0.411857956,4.044,0.625419383,8.851340391,3865,1190.467,0.113775855
20163.1.F2,0.247408073,0.030381207,3.508,0.831417298,4.306684879,5619,1462.326,0.061210755
20163.7.F2,0.242230885,0.019091332,2.733,0.496914765,1.959857398,3865,1022.325,0.058675801
20163.9.F2,0.253692485,0.049681939,3.125,0.474340196,3.105988082,3012,808.807,0.064359877
20164.1.F2,0.255755491,0.009446165,3.725,1.087401782,4.973230874,5619,1472.833,0.065410871
20164.14.F2,0.258619808,0.015953288,3.086,0.551658578,3.484319254,2205,572.603,0.066884205
20164.4.F2,0.245727302,0.06455798,5.71,1.106057599,13.83886897,4674,1141.041,0.060381907
20165.15.F2,0.356721127,-0.097049092,3.11,0.61515777,0.393874005,2037,544.701,0.127249962
20165.22.F2,0.33025037,-0.104957471,2.659,0.525840602,0.56317701,870,237.129,0.109065307
20165.4.F2,0.210771479,0.15082285,2.577,0.344372052,1.774298786,4674,1068.071,0.044424616
20166.12.F2,0.206751381,0.014702062,2.508,0.361377578,1.602424587,3249,724.695,0.042746133
20166.17.F2,0.354774679,0.034015424,3.533,1.585979183,7.741968413,1945,524.752,0.125865073
20166.4.F2,0.219820292,0.026906076,3.692,0.855346901,4.320827452,4674,1047.354,0.048320961
20167.22.F2,0.257273831,0.017211494,3.292,0.084982757,8.448759074,870,210.394,0.066189824
20167.4.F2,0.201933995,0.02298973,2.897,0.139607255,1.633018704,4674,1066.185,0.040777338
20168.11.F2,0.189082601,0.048426904,2.191,0.407440893,3.067734848,3256,664.383,0.03575223
20168.16.F2,0.202737631,0.04347137,2.155,0.573756719,3.150270458,1956,413.182,0.041102547
20168.17.F2,0.528888129,0.182105913,2.983,0.755425439,-0.670834953,1945,470.097,0.279722653
20168.19.F2,0.221906804,0.014741516,4.432,0.475615211,17.74105476,1385,300.288,0.04924263
20168.4.F2,0.193935911,0.042090073,4.182,1.286509939,20.69733779,4674,962.629,0.037611137
20169.1.F2,0.198165913,-0.098047402,1.948,0.265753083,0.946708106,3291,721.396,0.039269729
20169.14.F2,0.251758208,0.228821769,2.308,0.115887059,0.539933218,2205,510.528,0.063382196
20169.9.F2,0.295835928,-0.050753652,2.781,1.003767008,1.96596695,3012,694.553,0.087518896
20170.17.F2,0.173204455,0.052266838,1.841,0.368916522,2.4930377,1945,357.025,0.029999783
20171.12.F2,0.204925472,0.056930132,2.893,0.344918133,2.479859024,3249,735.674,0.041994449
20171.16.F2,0.209255415,0.055663088,1.693,0.149941261,0.640229784,1956,448.223,0.043787829
20171.17.F2,0.215154606,0.046364524,2.012,0.2104327,0.961381134,1945,456.011,0.046291504
20172.2.F2,0.342104777,0.263638441,2.682,0.342310468,0.984996527,1488,360.742,0.117035678
20172.3.F2,0.438488396,0.275542198,6.537,0.703439964,2.547574939,4858,1121.756,0.192272073
20173.19.F2,0.189645545,0.020394946,2.365,0.339285399,4.916670703,1385,272.77,0.035965433
20177.2.F2,0.363488157,-0.027593088,6.83255,0.315671639,1.248431354,41831,16393.83068,0.13212364
20178.2.F2,0.29094649,-0.000585411,7.0514,0.127340883,3.148432004,41831,12867.85728,0.08464986
20183.2.F2,0.339704487,0.015527089,6.86849,0.125875672,1.370651848,41831,15179.32221,0.115399138
20184.22.F2,0.399911714,0.009561974,6.71352,0.175742089,1.160741696,23099,9934.922072,0.159929379
20186.22.F2,0.322835641,0.003427165,4.31317,0.117805246,1.035690097,23099,7910.541234,0.104222851
204.2.F2,0.146131877,-0.020919647,1.143348628,0.980862304,6.201185015,250,19.21356116,0.021354526
207.1.F2,0.376425806,-0.46247305,1.194401678,0.391966318,-1.55903883,142,18.59927781,0.141696387
207.12.F2,0.216888886,0.122269754,0.99034983,0.828772161,-0.690423133,200,15.04526023,0.047040789
207.15.F2,0.221628076,0.130246957,0.905003486,1.060838063,-0.21774005,84,9.013958455,0.049119004
207.17.F2,0.266622451,0.427089074,1.424335244,0.377148028,-0.002782959,173,15.9950041,0.071087531
207.18.F2,0.241337145,0.302815627,0.763274944,0.588573075,-1.326234591,77,8.693806962,0.058243618
207.4.F2,0.201563525,0.130702121,0.803308089,0.853373585,-0.772943878,169,12.51960702,0.040627855
207.5.F2,0.211186978,-0.070735585,1.243405599,2.379512184,5.425972558,200,14.96303448,0.04459994
217.17.F2,0.082617506,0.004300771,0.490986353,0.86821189,1.613641229,155,9.687806942,0.006825652
219.2.F2,0.080569593,0.025362603,0.738425812,0.435895827,2.845311677,289,19.48165429,0.006491459
219.5.F2,0.073975389,0.0580065,0.437608925,0.27555738,0.774818254,212,12.4822987,0.005472358
220.11.F2,0.235847458,-0.087388119,0.993232067,0.121610798,-1.393217977,159,16.53148099,0.055624024
220.17.F2,0.248107623,0.051315508,0.947464337,0.345758892,-1.40075163,175,13.47310913,0.061557392
220.19.F2,0.122993914,-0.087336166,0.571231785,0.243813164,-0.262116089,58,4.297831513,0.015127503
220.2.F2,0.118821226,0.073841926,0.752129195,0.017820919,-0.062629636,274,24.61411528,0.014118484
220.2.F2,0.147486777,-0.034195512,0.611882738,0.479113079,-0.900120666,94,8.243366664,0.021752349
220.7.F2,0.123023775,0.091865291,0.600140029,0.150109906,-0.481066256,138,12.34384349,0.015134849
226.1.F2,0.159152672,-0.138778571,0.928728179,0.461594194,-0.433052156,467,35.89142358,0.025329573
227.1.F2,0.113948235,0.055035633,0.534991664,0.901257023,-0.36242078,404,18.24698973,0.0129842
227.2.F2,0.068229436,0.020372845,0.363442906,0.646053133,0.201961633,226,11.71818107,0.004655256
227.4.F2,0.134814112,-0.076460225,0.568421445,0.902777533,-0.247778431,130,9.619755671,0.018174845
247.1.F2,0.161823037,0.10024051,0.969813279,1.054852626,0.348301338,502,33.36191176,0.026186695
247.11.F2,0.400271817,-0.045258344,1.27105454,0.271699962,-1.547460151,164,23.79017946,0.160217527
247.2.F2,0.176448909,0.252476016,0.661313387,0.831664572,-0.652850588,93,6.01851929,0.031134218
247.4.F2,0.212122077,-0.125218317,1.455837665,1.390250036,2.00681443,182,18.73247435,0.044995775
247.X.F2,0.163805851,-0.102129075,0.82745905,1.743062456,2.712580439,133,11.14570542,0.026832357
257.1.F2,0.231394638,-0.286420912,1.474633547,0.258504016,-0.716486747,507,52.72210502,0.053543478
257.1.F2,0.205968242,-0.082193392,0.900464326,1.371426686,0.936494385,162,16.20335085,0.042422917
257.17.F2,0.198046093,0.164229772,1.084796473,1.07499045,1.212616282,183,17.84479223,0.039222255
26.11.F2,0.167414686,-0.121952054,0.758333157,0.533756367,-0.538423543,146,14.79872982,0.028027677
26.17.F2,0.184912761,0.179270611,0.721337059,0.463851711,-1.036508427,155,11.0743763,0.034192729
26.4.F2,0.106346015,-0.027833552,0.612683258,1.174157553,2.431370011,151,9.928714327,0.011309475
26.8.F2,0.113178356,0.075070679,0.545033486,0.42864406,-0.488045462,120,7.871567004,0.01280934
268.3.F2,0.239265765,-0.245472822,0.866590486,0.254377997,-1.395093783,185,24.0126885,0.057248106
270.11.F2,0.583738919,-0.396589256,2.518728802,0.436539018,-0.56804831,93,35.62122783,0.340751126
273.17.F2,0.231480918,0.308717765,0.837017576,0.282493266,-1.558468627,178,15.20560927,0.053583416
273.6.F2,0.266578139,-0.115805655,1.058032121,1.824426692,1.974451942,172,14.72738393,0.071063904
275.1.F2,0.374825061,-0.46657338,1.612501524,0.426225744,-1.436694472,487,62.68547053,0.140493827
275.2.F2,0.200344791,0.077171125,1.271997967,2.443370369,6.753311616,270,28.37357123,0.040138035
294.1.F2,0.15329955,-0.121296882,0.761073647,0.285207899,-0.661138203,455,43.53299365,0.023500752
30001.3.F2,0.327688699,-0.059059825,5.5262425,0.186310841,5.600469571,2576,804.0592275,0.107379883
30001.8.F2,0.337131671,-0.09877134,3.3845833,0.411350062,3.106876934,1625,499.4433488,0.113657764
30011.11.F2,0.321829192,0.003287813,8.369,1.651908122,33.99169883,19332,5735.771,0.103574029
30011.13.F2,0.342471397,0.144203229,10.201,0.463753204,15.88019174,13502,3865.814,0.117286658
30011.15.F2,0.301924076,0.016843357,9.219,0.598332835,22.67491938,13368,3972.789,0.091158148
30011.2.F2,0.306070234,0.046889645,7.106,0.179712497,5.932569365,33211,9711.254,0.093678988
30011.22.F2,0.336126062,0.084341494,6.375,1.00702119,18.45896475,7066,2183.857,0.11298073
30011.7.F2,0.315114428,0.046215554,6.878,0.221129806,7.533111067,24161,7211.225,0.099297103
30011.8.F2,0.294022222,-0.034040227,7.609,0.552858576,6.599031805,19017,5648.284,0.086449067
30016.6.F2,0.615401306,-0.327327765,11.611,0.442234587,1.609341575,23944,7430.138,0.378718768
30020.4.F2,0.410655081,0.100693007,10.255,0.533612799,7.260870365,23538,9956.364,0.168637595
30022.12.F2,0.382308513,0.22086738,3.5447362,1.50379343,3.540053231,2143,423.7287957,0.146159799
30022.17.F2,0.417390399,-0.066697123,4.1567754,1.456999846,6.211897786,2096,562.1280947,0.174214745
30022.9.F2,0.379168368,0.608659216,4.066183,0.597717526,5.100402358,1611,361.5135103,0.143768651
30023.17.F2,0.353257477,-0.029493533,4.6533242,0.381895099,2.545602068,2096,739.124422,0.124790845
30023.9.F2,0.369308617,-0.02949259,6.6069664,2.862248938,32.14018547,1611,536.4539914,0.136388855
30024.17.F2,0.501399141,-0.179575363,4.4999212,0.07646525,0.841745395,2096,796.2632944,0.251401099
30024.4.F2,0.34528623,-0.005979388,4.6144585,0.396510317,3.934167786,1961,663.5819004,0.119222581
30024.6.F2,0.427368931,-0.112562239,3.6459259,0.13623479,0.720588244,2300,819.0451799,0.182644203
311.1.F2,0.249472305,-0.153454473,0.95198575,0.701948525,-1.07866771,474,38.46605922,0.062236431
311.11.F2,0.174783697,0.081391147,0.819820959,1.389553849,1.743627839,148,11.84628471,0.030549341
311.15.F2,0.317483616,-0.168570615,1.821949837,0.049025472,0.691888519,85,11.95332154,0.100795846
311.16.F2,0.28752394,-0.261157357,1.057092505,0.060397814,-1.488138763,89,10.88378109,0.082670016
311.2.F2,0.110221186,0.025989104,0.861505728,2.751384238,15.04101907,85,7.071323089,0.01214871
311.7.F2,0.480643243,-0.177670646,1.916226986,0.278968363,-1.480510303,134,22.95065835,0.231017927
314.1.F2,0.416327144,-0.245249441,1.778234919,0.589327569,-0.993354253,456,61.46181962,0.173328291
314.5.F2,0.230243458,-0.055313323,1.171280536,0.739542932,0.082764688,176,24.71215202,0.05301205
314.8.F2,0.365045633,-0.342895568,1.809105412,1.125401939,1.35568454,119,18.4018032,0.133258314
316.1.F2,0.076563066,0.000202566,1.029649524,3.734752254,33.10225106,476,26.81175416,0.005861903
316.1.F2,0.169935714,0.043405635,1.090010166,1.448068443,3.119499484,126,9.083034888,0.028878147
316.12.F2,0.181225335,0.103054926,0.682073836,1.157314583,-0.079805606,185,14.64680203,0.032842622
316.15.F2,0.219432439,0.15033936,0.734499975,0.72804894,-1.090349063,79,6.621931877,0.048150595
316.2.F2,0.159713815,0.060151172,0.785704249,1.644371841,2.267672356,87,7.251715974,0.025508503
316.7.F2,0.246109309,0.258631183,1.012613807,0.173436794,-1.008786893,125,12.24275767,0.060569792
329.11.F2,0.170796107,0.122131733,0.755716603,1.001807652,0.083521363,136,10.39121795,0.02917131
329.17.F2,0.317873913,0.293830608,1.93518859,1.334761757,2.53993926,154,17.22659044,0.101043825
329.18.F2,0.240535195,-0.330557253,0.810774443,0.299111578,-1.303181092,68,7.902358055,0.05785718
329.4.F2,0.167512983,-0.07511439,0.890316371,1.347319133,1.96083991,130,12.10445954,0.028060599
329.6.F2,0.14026754,-0.034599503,0.828388622,1.924807022,4.672799802,128,12.30164961,0.019674983
329.8.F2,0.142837345,0.029209425,0.687500662,1.682718415,2.764175934,104,8.616470204,0.020402507
33.1.F2,0.087412446,0.019549842,0.951858506,0.198743887,3.789992117,652,40.46622139,0.007640936
33.3.F2,0.245457623,0.123534257,1.074414561,0.040511686,-0.964020248,390,43.73540478,0.060249445
33.6.F2,0.100579197,-0.074061699,0.579589329,0.533320712,-0.154917824,275,17.15272505,0.010116175
33.7.F2,0.108243726,0.21543308,0.640295254,0.79065553,0.77820414,234,21.21462525,0.011716704
330.1.F2,0.271359497,-0.222617109,1.365181293,0.381542021,-1.087023196,409,41.27951697,0.073635976
330.16.F2,0.216781062,-0.080507358,0.92573203,1.672135927,2.078746873,64,5.84336241,0.046994029
330.17.F2,0.185821927,0.149318665,1.039278074,0.844733501,0.122937834,154,13.48033898,0.034529789
331.1.F2,0.264508679,-0.170722094,1.235190773,0.775189909,-0.351346167,408,49.31368766,0.069964842
331.11.F2,0.390015993,-0.104538794,1.411611482,0.573140541,-0.901490389,138,21.84385517,0.152112475
331.12.F2,0.211405666,0.160194837,1.046514795,0.383471653,-0.5194619,183,18.62085622,0.044692356
331.16.F2,0.327006612,-0.358009822,1.225292312,0.068399314,-0.956553887,69,12.2031408,0.106933324
331.17.F2,0.263735476,0.217395252,1.370993654,0.909678677,0.515353077,159,17.85955363,0.069556401
331.2.F2,0.194388268,0.039367928,0.922193201,1.417123233,1.543632655,230,24.91130674,0.037786799
331.2.F2,0.21075322,0.141618032,0.889252934,0.476774817,-0.55353434,83,10.17273,0.04441692
331.4.F2,0.333274688,-0.151093054,1.508146904,0.411179355,-0.198730971,141,24.32707978,0.111072018
331.5.F2,0.257985615,-0.131093638,1.535957043,1.080814625,1.39069909,177,26.44159913,0.066556578
331.6.F2,0.228774064,-0.106339623,1.140704863,1.597637865,2.456350914,143,21.27683257,0.052337572
332.1.F2,0.358598478,-0.085966686,1.860122747,0.558293545,0.26952978,344,84.01294098,0.128592868
332.18.F2,0.241658968,-0.19392591,1.07697778,0.045416288,-0.191773616,53,12.51014709,0.058399057
332.6.F2,0.292421876,-0.398650063,1.221547505,0.076840818,-0.697048539,87,22.20283263,0.085510554
332.7.F2,0.276022258,0.118915225,1.485280442,0.583755288,0.50386377,99,24.61066348,0.076188287
340.1.F2,0.255401793,-0.067606821,1.718161193,1.423614006,2.736231384,469,87.36804944,0.065230076
340.6.F2,0.204699857,-0.013369032,0.923527117,0.396511705,-0.463629933,155,26.13778293,0.041902032
340.9.F2,0.225001969,-0.0729247,1.119259849,0.747733252,0.476301296,113,21.70274547,0.050625886
341.1.F2,0.281500235,-0.020075088,2.028361136,1.019459568,1.54421606,498,93.3428918,0.079242382
349.1.F2,0.229691281,-0.172119466,1.050887423,0.608613197,-0.279285637,310,47.87122124,0.052758085
349.17.F2,0.182013741,0.049201382,1.207082461,0.109897213,2.093863591,126,15.17874829,0.033129002
349.2.F2,0.171611193,0.040988573,0.940450251,0.314725588,0.188289724,128,20.4838802,0.029450402
352.17.F2,0.274196663,0.282549898,1.250214586,0.43304152,-1.026317225,160,17.82649874,0.07518381
352.3.F2,0.211793828,-0.100148869,1.083159497,0.466830599,-0.334280512,158,23.58912526,0.044856626
360.1.F2,0.230574706,-0.105665207,1.205823141,0.089880328,-0.436983597,499,81.19032409,0.053164695
364.2.F2,0.082954635,0.14514946,0.55884966,0.010259433,0.474823338,287,14.51610361,0.006881471
371.1.F2,0.1698354,0.022773803,0.938685027,0.21362353,0.743357491,59,7.547293688,0.028844063
371.14.F2,0.190768603,0.058256405,1.212907213,0.024727106,3.451834332,51,7.469338984,0.03639266
371.17.F2,0.203762277,0.183831962,1.05529568,0.381395629,0.240321871,110,16.07706367,0.041519065
373.14.F2,0.176463796,0.024041054,1.049661928,0.215071296,2.020291427,53,7.056914032,0.031139471
375.1.F2,0.280641723,-0.169341966,2.382642986,1.818509217,6.780106679,316,39.31276249,0.078759777
375.12.F2,0.142992892,0.018182154,0.960829403,0.599075107,1.741114082,154,17.07517693,0.020446967
375.3.F2,0.27982844,-0.209936012,1.137503524,0.554751759,-0.962960675,146,20.15214541,0.078303956
375.4.F2,0.226225827,-0.071459822,1.109255342,1.363621285,1.110503467,99,11.17633091,0.051178125
375.7.F2,0.235728645,0.219174123,1.013175389,0.117633031,-0.999310442,86,10.13630383,0.055567994
378.1.F2,0.316821762,-0.071148789,1.506140229,1.242151781,0.612995154,468,63.42065925,0.100376029
378.1.F2,0.269997565,-0.112004534,1.240385667,1.22996914,1.168760549,142,22.6534474,0.072898685
378.11.F2,0.34382054,-0.214503283,1.250347307,0.458287942,-1.122322782,153,24.3723928,0.118212564
378.7.F2,0.369678675,-0.365103906,1.311461096,0.006541175,-1.437143981,130,24.79332662,0.136662323
39.1.F2,0.15848697,0.339248662,1.254526043,0.074027346,1.491621147,448,38.68593178,0.02511812
39.11.F2,0.306184349,-0.038990455,1.388671489,0.169702728,-0.112780926,141,20.56926859,0.093748856
39.2.F2,0.137328875,0.214939335,0.782873401,0.877915361,1.120248235,88,6.829446647,0.01885922
39.8.F2,0.175256016,0.079207041,0.852442812,0.588085433,0.263556334,122,9.976573034,0.030714671
419.11.F2,0.195629107,-0.097979685,0.88226994,0.08086666,-0.818917796,234,23.71132863,0.038270747
421.5.F2,0.10185845,-0.094651793,0.688560962,0.248931784,0.294717506,306,19.74613777,0.010375144
429.11.F2,0.124025476,-0.057811944,0.736965594,0.331779142,-0.256639384,235,14.67084573,0.015382319
429.17.F2,0.176629796,0.278709175,0.886054766,0.037404265,-0.315492289,248,25.28043523,0.031198085
429.5.F2,0.098585354,0.063951747,0.614995668,0.530856472,0.278140001,305,18.5841627,0.009719072
44.17.F2,0.317643586,0.609656481,1.293913719,1.104721996,-0.349457741,176,16.41257261,0.100897448
44.19.F2,0.220389187,-0.063863508,0.931947618,2.016832715,3.112976184,59,5.466852014,0.048571394
44.3.F2,0.218371742,-0.091355323,1.191969501,2.058430039,3.252354563,218,15.50232151,0.047686218
44.5.F2,0.283051491,-0.127914938,1.74189789,1.631483806,1.655258509,212,20.69509966,0.080118146
44.7.F2,0.217388465,0.262292585,0.727597412,0.360646987,-1.535973358,143,11.34350407,0.047257745
441.11.F2,0.081126541,0.013710539,0.587060967,1.235960094,3.606201556,231,14.23713365,0.006581516
446.1.F2,0.137955377,0.043312405,0.903527233,0.029035118,0.998551422,646,43.63465655,0.019031686
446.1.F2,0.124751208,0.056250974,0.818086648,1.817964999,3.649958005,233,15.04003686,0.015562864
446.11.F2,0.19904639,-0.083728805,0.914395765,0.225066654,-0.74602854,233,21.43107295,0.039619465
446.17.F2,0.134819481,0.150488352,0.728409021,0.706180712,0.075683843,247,19.81192287,0.018176292
446.2.F2,0.136775545,0.074473165,0.783366848,1.392417468,1.374641994,412,26.41846476,0.01870755
446.3.F2,0.10271547,-0.016434169,0.721347633,1.14884801,2.583278945,389,22.69260577,0.010550468
446.8.F2,0.100509912,0.026713986,0.523153704,1.721824478,2.537093213,303,14.68999685,0.010102242
464.2.F2,0.110837162,0.178572669,0.758283211,0.433795741,0.456072493,413,32.45669752,0.012284876
470.1.F2,0.092850663,0.049606441,0.943954858,1.385117657,6.042921717,647,39.63864669,0.008621246
470.17.F2,0.12592302,0.17866693,0.726945639,0.024490694,-0.30929984,248,20.96430591,0.015856607
479.11.F2,0.143321957,-0.010763994,0.70715392,0.663436554,0.088933318,235,18.94748334,0.020541183
479.17.F2,0.133982147,0.162408632,0.575302128,0.470281106,-0.799368036,248,20.15670341,0.017951216
482.5.F2,0.096502352,0.033385441,0.688388052,0.156335487,1.251103229,305,20.50671465,0.009312704
482.8.F2,0.084803428,-0.005876604,0.598372169,0.044251952,0.87034601,303,19.71189834,0.007191621
487.11.F2,0.165178085,-0.121910066,0.819007695,0.346851587,-0.639123485,235,21.75037201,0.0272838
487.17.F2,0.21836862,0.215904417,0.939641037,0.634764408,-0.685846719,248,29.60994126,0.047684854
487.4.F2,0.119624386,-0.069620734,1.012771643,0.204330061,2.274302825,319,28.68159868,0.014309994
487.6.F2,0.111322729,-0.014830404,0.659243299,0.995636223,1.192816219,276,21.95776855,0.01239275
50.13.F2,0.169484521,0.23588936,0.595520692,0.437116306,-1.036426065,89,7.971729292,0.028725003
50.14.F2,0.152351796,-0.136910056,0.791144695,0.602607102,0.297834845,78,6.296394978,0.02321107
50.2.F2,0.130612563,0.04482838,0.734606872,1.816029731,2.549154572,247,13.70460404,0.017059642
50.6.F2,0.096347918,-0.010153136,0.766409372,1.210186664,5.428776389,147,7.881737481,0.009282921
508.1.F2,0.290236018,0.054903374,4.3792,0.659870879,3.608122057,5619,1571.8715,0.084236946
508.2.F2,0.263959446,0.01365699,4.06094,1.025978548,5.325840221,5937,1606.89653,0.069674589
513.7.F2,0.107784472,0.103672542,0.513339573,0.624940907,-0.475022192,233,14.43118326,0.011617493
516.1.F2,0.083884396,-0.058260905,1.064955442,1.887264117,15.30703911,657,36.93680869,0.007036592
516.2.F2,0.075701182,0.031755229,0.433835095,0.600918517,0.170897932,415,24.94787808,0.005730669
522.1.F2,0.081456378,-0.019610127,0.901819606,0.602586613,8.450893074,646,28.97262033,0.006635142
522.11.F2,0.171653227,-0.122019128,0.746482906,0.263249264,-0.997865597,235,17.20131286,0.02946483
522.17.F2,0.206755454,0.258349592,0.862167807,0.185297958,-0.626328421,242,22.28527851,0.042747818
522.21.F2,0.101824712,0.015964901,0.476737244,1.441634505,1.463049001,69,3.046370665,0.010368272
522.3.F2,0.149772159,-0.091684429,0.637145225,0.874095487,-0.578129163,386,22.69890206,0.0224317
522.4.F2,0.113608568,-0.068236501,0.722466024,1.247079634,1.155317531,322,17.62390495,0.012906907
544.17.F2,0.124538613,0.092116569,0.563946906,0.819932596,-0.348058793,249,16.1269423,0.015509866
544.2.F2,0.107648918,0.023141973,0.681121541,0.189453251,0.219696319,416,24.48192613,0.01158829
545.17.F2,0.182374268,0.2516731,0.891333315,0.196149769,-0.685429295,248,24.99032151,0.033260374
57.1.F2,0.153587302,0.032554708,1.621920257,0.605889712,5.927623581,509,50.73797982,0.023589059
57.12.F2,0.289077237,0.138007486,1.38251892,1.326981728,0.724191166,221,26.93267665,0.083565649
57.13.F2,0.207111316,0.070843861,0.889504906,1.037199655,-0.040970058,110,10.43975757,0.042895097
57.14.F2,0.241728953,0.154135926,1.240553827,0.788634233,0.136751374,105,10.36043968,0.058432887
57.16.F2,0.230969774,-0.205846221,0.815223901,0.029243177,-1.532432806,94,8.886471002,0.053347036
57.17.F2,0.187946184,-0.047743393,0.919829651,0.666745616,0.310207834,185,17.46100565,0.035323768
57.5.F2,0.197225533,0.069759682,1.18551934,0.807333444,0.747393618,213,23.13762127,0.038897911
57.7.F2,0.156500157,-0.030890837,0.990461486,1.857278326,4.698179356,148,14.10992348,0.024492299
57.8.F2,0.217408143,-0.145451821,1.005814982,0.388691643,-0.644135925,146,16.63152699,0.047266301
586.1.F2,0.075836587,-0.111938308,0.462372228,0.467750252,0.282421024,652,35.75461583,0.005751188
587.1.F2,0.109962639,0.100495742,0.869483684,0.637450676,1.44600714,652,64.16889768,0.012091782
587.17.F2,0.118306862,0.188404383,0.604757044,0.456753249,-0.093326569,248,23.10284607,0.013996514
591.1.F2,0.290236018,0.054903374,4.3792,0.659870879,3.608122057,5619,1571.8715,0.084236946
592.1.F2,0.106987028,-0.052871096,0.755305978,0.77354957,0.7363523,637,39.80182466,0.011446224
592.2.F2,0.129047939,0.101183692,0.620171749,0.528753701,-0.906472202,413,26.63581633,0.016653371
592.3.F2,0.147582164,-0.108580702,0.736151432,0.330648333,-0.977364651,387,25.7354986,0.021780495
593.11.F2,0.523917305,0.027683354,3.95,0.102859055,-0.379721055,3256,1190.9,0.274489342
66.1.F2,0.09283082,0.026376439,0.743016131,0.129741669,1.388871301,470,30.81926367,0.008617561
66.17.F2,0.189336724,0.438320204,0.850533355,1.201010423,0.263633699,167,13.78872194,0.035848395
66.21.F2,0.237540607,0.35390013,0.716564063,0.499896705,-1.512040732,40,6.252016224,0.05642554
66.5.F2,0.121056875,-0.130117604,0.752375033,0.300888701,0.129234218,195,15.16628604,0.014654767
67.19.F2,0.207886037,-0.084265067,1.210743906,1.005605978,4.420072684,61,6.529277841,0.043216604
79.5.F2,0.253235468,-0.183604293,0.899575694,0.799632242,-1.017818711,165,14.1301182,0.064128202
8.1.F2,0.142458801,0.023391858,1.106272005,1.316029398,6.174651198,409,29.64973686,0.02029451
8.11.F2,0.455090374,-0.028479465,1.617977558,0.202968076,-1.454352702,134,19.50998702,0.207107248
8.12.F2,0.172777795,0.052186529,1.101941168,2.47263098,7.056453734,187,16.35694016,0.029852166
8.17.F2,0.410711765,0.725556837,1.432792245,0.763209125,-0.772469033,154,19.31705262,0.168684154
8.18.F2,0.171032772,0.155195339,0.642545471,0.361160943,-1.395267049,69,4.292163774,0.029252209
8.2.F2,0.134295919,0.034757406,0.885092841,0.85530684,0.806824927,216,15.59588699,0.018035394
8.2.F2,0.180576995,0.194681744,0.760451846,0.32273861,-0.787521725,84,7.157125689,0.032608051
8.7.F2,0.283995738,0.283925214,1.460670728,2.744065012,7.04825731,95,9.785627394,0.080653579
9.1.F2,0.316328406,-0.143369636,5.496395691,7.345423389,114.9942786,506,65.74073007,0.100063661
91.12.F2,0.295216144,0.222873247,1.458359116,0.726863729,-0.659068357,175,20.36974794,0.087152571
